[2023-02-02 14:58:19][error] [8]未定义变量: value[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/market/model/MarketCoupon.php:136]
[2023-02-02 14:58:21][error] [8]未定义变量: value[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/market/model/MarketCoupon.php:136]
[2023-02-02 14:58:32][error] [8]未定义变量: value[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/market/model/MarketCoupon.php:136]
[2023-02-02 15:14:35][error] [10500]method not exist:think\db\Query->hiddem[/www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/topthink/think-orm/src/db/BaseQuery.php:117]
[2023-02-03 16:26:07][error] [0]Class 'app\market\controller\coupon\BaseUserUpgrade' not found[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/market/controller/coupon/Grant.php:52]
[2023-02-04 15:43:09][error] [0]Argument 1 passed to trace_file() must be an instance of Exception, instance of Error given, called in /www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/support/command/Queue.php on line 331[/www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/common.php:380]
[2023-02-04 15:45:12][error] [0]Argument 1 passed to trace_file() must be an instance of Exception, instance of Error given, called in /www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/support/command/Queue.php on line 331[/www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/common.php:380]
[2023-02-04 15:51:52][error] [0]Argument 1 passed to trace_file() must be an instance of Exception, instance of Error given, called in /www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/support/command/Queue.php on line 331[/www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/common.php:380]
[2023-02-04 16:22:05][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-03-18 11:09:50][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/model/MarketCouponUsers.php:70]
[2023-03-18 11:31:05][error] [8]未定义数组索引: visit_price[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Order.php:175]
[2023-03-18 15:38:46][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:45]
[2023-03-18 15:40:29][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:45]
[2023-03-18 15:42:41][error] [0]Too few arguments to function app\store\service\BasketService::setBasketId(), 1 passed in /www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php on line 109 and exactly 2 expected[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:105]
[2023-03-18 15:52:32][error] [0]Call to undefined method app\store\controller\api\auth\Basket::rebuildArr()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:51]
[2023-03-18 15:59:16][error] [0]Cannot pass parameter 3 by reference[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:41]
[2023-03-18 16:31:53][error] [8]Array to string conversion[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:63]
[2023-03-18 16:32:17][error] [8]未定义数组索引: name[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:63]
[2023-03-18 16:42:30][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Order.php:63]
[2023-03-18 16:52:48][error] [8]未定义变量: basket_id[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:113]
[2023-03-19 19:25:08][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Order.php:76]
[2023-03-19 19:25:43][error] [10501]SQLSTATE[22001]: String data, right truncated: 1406 Data too long for column 'take_date' at row 1[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/topthink/think-orm/src/db/PDOConnection.php:797]
[2023-03-19 19:35:30][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-03-20 22:17:23][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:51]
[2023-03-20 22:29:30][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:51]
[2023-03-20 22:31:03][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:51]
[2023-03-20 22:41:39][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:52]
[2023-03-20 22:47:24][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:52]
[2023-03-20 23:00:57][error] [8]未定义变量: spec_codes[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:50]
[2023-03-20 23:01:26][error] [8]未定义变量: spec_codes[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:52]
[2023-03-20 23:03:07][error] [8192]array_key_exists(): Using array_key_exists() on objects is deprecated. Use isset() or property_exists() instead[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:182]
[2023-03-20 23:03:23][error] [8192]array_key_exists(): Using array_key_exists() on objects is deprecated. Use isset() or property_exists() instead[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:182]
[2023-03-21 10:36:43][error] [2]in_array() expects parameter 2 to be array, string given[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:97]
[2023-03-21 10:37:38][error] [2]in_array() expects parameter 2 to be array, string given[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:97]
[2023-03-21 10:38:01][error] [2]in_array() expects parameter 2 to be array, string given[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:97]
[2023-03-21 14:18:26][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:62]
[2023-03-21 14:21:08][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:62]
[2023-03-21 14:28:11][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:124]
[2023-03-21 14:29:44][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:124]
[2023-03-21 14:36:17][error] [8]未定义变量: basket_ids[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:141]
[2023-03-21 15:58:49][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-21 16:47:47][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-21 19:05:09][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Order.php:217]
[2023-03-21 19:08:00][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Order.php:189]
[2023-03-21 19:08:13][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Order.php:189]
[2023-03-21 19:30:40][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-21 19:30:45][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-21 19:30:47][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-21 19:47:45][error] [0]Call to undefined method app\store\service\OrderService::getDistance()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Order.php:188]
[2023-03-21 20:00:17][error] [8]未定义数组索引: return_address_id[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/OrderService.php:56]
[2023-03-21 20:00:44][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/OrderService.php:66]
[2023-03-21 20:00:59][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/OrderService.php:66]
[2023-03-21 20:06:10][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-03-22 09:15:36][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-03-22 09:15:42][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-03-22 09:15:51][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-03-22 09:40:09][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-03-22 14:06:23][error] [8]未定义变量: map[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/Store.php:57]
[2023-03-22 14:07:53][error] [8]未定义变量: map[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/Store.php:57]
[2023-03-22 14:11:10][error] [8]未定义变量: data[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/Store.php:71]
[2023-03-22 14:12:44][error] [8]未定义变量: count[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/Store.php:80]
[2023-03-23 01:41:45][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 09:27:44][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-03-23 10:59:07][error] [10500]查询表达式错误:'name'[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/topthink/think-orm/src/db/Builder.php:366]
[2023-03-23 11:00:12][error] [10500]查询表达式错误:'name'[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/topthink/think-orm/src/db/Builder.php:366]
[2023-03-23 11:33:28][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 11:33:34][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 11:33:39][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 11:37:16][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 11:37:20][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 11:43:20][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 11:43:23][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 11:46:36][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 11:53:43][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 11:53:47][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 11:59:10][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:45]
[2023-03-23 12:10:10][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 12:11:16][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 12:18:45][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/OrderService.php:66]
[2023-03-23 12:18:51][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/OrderService.php:66]
[2023-03-23 12:19:00][error] [0]Call to a member function toArray() on null[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/OrderService.php:66]
[2023-03-23 13:11:40][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 13:19:41][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 13:41:59][error] [8]未定义变量: code[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/controller/api/auth/Address.php:161]
[2023-03-23 13:42:12][error] [2]Use of undefined constant ode - assumed 'ode' (this will throw an Error in a future version of PHP)[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/controller/api/auth/Address.php:161]
[2023-03-23 13:43:42][error] [10501]SQLSTATE[42S22]: Column not found: 1054 Unknown column 'sex_text' in 'field list'[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/topthink/think-orm/src/db/PDOConnection.php:797]
[2023-03-23 13:44:09][error] [10501]SQLSTATE[42S22]: Column not found: 1054 Unknown column '' in 'field list'[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/topthink/think-orm/src/db/PDOConnection.php:797]
[2023-03-23 13:58:29][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 13:58:35][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 13:59:26][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 14:11:08][error] [2]json_decode() expects parameter 1 to be string, array given[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Order.php:136]
[2023-03-23 14:17:01][error] [8]未定义数组索引: goods[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Order.php:136]
[2023-03-23 20:46:25][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 20:53:05][error] [8]未定义变量: data[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:195]
[2023-03-23 20:53:09][error] [8]未定义变量: data[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:195]
[2023-03-23 21:29:42][error] [8]A non well formed numeric value encountered[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/model/Order.php:57]
[2023-03-23 21:29:57][error] [8]A non well formed numeric value encountered[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/model/Order.php:57]
[2023-03-23 21:30:13][error] [8]A non well formed numeric value encountered[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/model/Order.php:57]
[2023-03-23 21:30:20][error] [8]A non well formed numeric value encountered[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/model/Order.php:57]
[2023-03-23 22:04:42][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/controller/total/Portal.php:30]
[2023-03-23 22:06:21][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/controller/total/Portal.php:30]
[2023-03-23 22:06:43][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/model/MarketCouponUsers.php:70]
[2023-03-23 23:01:09][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 23:01:15][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 23:02:18][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 23:08:51][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:39]
[2023-03-23 23:29:10][error] [8]未定义变量: good_codes[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:248]
[2023-03-23 23:47:03][error] [8]未定义数组索引: goods[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:115]
[2023-03-23 23:47:16][error] [8]未定义数组索引: goods[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:115]
[2023-03-23 23:47:47][error] [8]未定义数组索引: goods[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:115]
[2023-03-24 09:47:19][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/controller/total/Portal.php:30]
[2023-03-24 10:13:18][error] [2]json_decode() expects parameter 1 to be string, array given[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Sales.php:23]
[2023-03-24 10:14:38][error] [8]未定义数组索引: position[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Sales.php:25]
[2023-03-24 10:15:30][error] [8]未定义数组索引: position[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Sales.php:24]
[2023-03-24 13:46:02][error] [8]未定义数组下标: 0[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/topthink/think-helper/src/Collection.php:592]
[2023-03-24 13:46:42][error] [0]Argument 1 passed to app\data\service\GoodsService::bindData() must be of the type array, object given, called in /www/wwwroot/uexwash.com/ThinkAdmin/app/data/controller/api/Goods.php on line 123[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/service/GoodsService.php:70]
[2023-03-24 13:58:41][error] [2]count(): Parameter must be an array or an object that implements Countable[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/service/GoodsService.php:84]
[2023-03-24 14:10:29][error] [8]A non well formed numeric value encountered[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/model/Store.php:34]
[2023-03-24 14:10:32][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-03-24 14:11:25][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/model/MarketCouponUsers.php:70]
[2023-03-24 14:11:26][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/model/MarketCouponUsers.php:70]
[2023-03-24 14:11:26][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/model/MarketCouponUsers.php:70]
[2023-03-24 14:11:27][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/model/MarketCouponUsers.php:70]
[2023-03-24 17:08:08][error] [0]Class 'app\custom\model\CustomModel' not found[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/service/EventService.php:26]
[2023-03-24 17:10:09][error] [2]Invalid argument supplied for foreach()[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/service/EventService.php:29]
[2023-03-24 17:22:15][error] [8]未定义数组索引: t[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/service/EventService.php:31]
[2023-03-24 17:31:52][error] [10500]not support data:app\market\model\MarketCoupon[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/topthink/think-orm/src/db/builder/Mysql.php:341]
[2023-03-24 17:32:02][error] [0]Class 'app\data\service\app\market\model\MarketCoupon' not found[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/service/EventService.php:38]
[2023-03-24 17:32:14][error] [10500]not support data:app\market\model\MarketCoupon[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/topthink/think-orm/src/db/builder/Mysql.php:341]
[2023-03-24 17:33:33][error] [10500]not support data:app\market\model\MarketCoupon[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/topthink/think-orm/src/db/builder/Mysql.php:341]
[2023-03-24 17:33:34][error] [10500]not support data:app\market\model\MarketCoupon[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/topthink/think-orm/src/db/builder/Mysql.php:341]
[2023-03-24 17:33:34][error] [10500]not support data:app\market\model\MarketCoupon[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/topthink/think-orm/src/db/builder/Mysql.php:341]
[2023-03-24 17:34:11][error] [0]Undefined constant 'app\market\model\MarketCoupon'[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/service/EventService.php:28]
[2023-03-24 17:34:30][error] [0]语法错误: unexpected '->' (T_OBJECT_OPERATOR)[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/service/EventService.php:37]
[2023-03-24 17:37:10][error] [10500]not support data:app\market\model\MarketCoupon[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/topthink/think-orm/src/db/builder/Mysql.php:341]
